,t вып-обр,t обработка,t под током,t продувка,ПСН гр.,чист расход C,чист расход Cr,чист расход Mn,чист расход Si,чист расход V,температура первая,Ar (интенс.),N2 (интенс.),эл. энергия (интенс.),произв жидкая сталь,расход газ Ar,расход газ  N2,сыпуч известь РП,сыпуч кокс пыль УСТК,сыпуч  кокс. мелочь КМ1,сыпуч  шпат плав.,ферспл CaC2,ферспл  Mn5Si65Al0.5,ферспл SiMn18,ферспл  ферванит,ферспл  фх850А,химсталь первый Al_1,химсталь первый C_1,химсталь первый Cr_1,химсталь первый Mn_1,химсталь первый N_1,химсталь первый Si_1,химсталь первый V_1,химсталь последний Al,химсталь последний C,химсталь последний Ca,химсталь последний Cr,химсталь последний Mn,химсталь последний N,химсталь последний Si,химсталь последний V,химшлак первый Al2O3_1,химшлак первый CaO_1,химшлак первый FeO_1,химшлак первый MgO_1,химшлак первый MnO_1,химшлак первый R_1,химшлак первый SiO2_1,химшлак последний Al2O3,химшлак последний CaO,химшлак последний FeO,химшлак последний MgO,химшлак последний MnO,химшлак последний R,химшлак последний SiO2
3063,37.0,49.033333299999995,23.4833333,48.8666667,3.5393913999999995,0.33461040000000003,0.066552,0.07721549999999999,0.066246,0.09179910000000001,1542.0,11.5753846,13.232749100000001,13809.7941803,113.4,5.852,14.681,0.125,0.05,0.31,0.086,0.02,0.069,0.12,0.026583999999999997,0.11800000000000001,0.002,0.595,0.23,0.713,0.009000000000000001,0.474,0.003,0.003,0.87,0.0002,0.28600000000000003,0.7829999999999999,0.017,0.5329999999999999,0.081,3.6,58.1,0.4,8.3,0.06,2.7,21.6,3.5,63.2,0.6,3.3,0.07,2.4,26.6
3064,16.0,47.6666667,23.5166667,47.3333333,2.8468677000000002,0.383486,0.052452,0.1771235,0.11986199999999998,0.0938071,1553.0,14.1726109,15.177439000000001,13147.271438700001,115.1,14.46,8.297,0.128,0.05,0.414,0.034,0.02,0.109,0.276,0.025751999999999997,0.09300000000000001,0.002,0.5670000000000001,0.247,0.643,0.012,0.45,0.003,0.004,0.8540000000000001,0.0007,0.289,0.7929999999999999,0.016,0.5539999999999999,0.085,4.1,61.2,0.4,8.7,0.07,2.7,22.3,4.1,56.9,0.4,11.1,0.1,2.3,25.2
3066,20.0,47.7,23.2333333,47.533333299999995,3.5134297999999995,0.3460862,0.066552,0.11662750000000001,0.11099,0.0930703,1547.0,16.6201058,17.6203866,13046.7718795,115.5,7.853,19.495,0.127,0.05,0.322,0.051,0.02,0.121,0.18100000000000002,0.025788,0.11800000000000001,0.002,0.59,0.23199999999999998,0.6920000000000001,0.009000000000000001,0.45399999999999996,0.003,0.003,0.855,0.0005,0.28600000000000003,0.7909999999999999,0.017,0.54,0.083,3.7,59.2,0.4,9.2,0.09,2.7,21.8,4.7,59.3,0.5,8.5,0.12,2.6,23.0
3067,24.0,47.716666700000005,23.0166667,47.3833333,3.5757008999999997,0.400554,0.080088,0.15424100000000002,0.11941199999999999,0.0919905,1580.0,11.532528999999998,11.7601744,13391.1658219,112.5,13.807,4.495,0.15,0.05,0.431,0.096,0.02,0.11800000000000001,0.24,0.027018,0.142,0.002,0.55,0.22399999999999998,0.6609999999999999,0.008,0.446,0.002,0.004,0.8740000000000001,0.0008,0.289,0.794,0.013999999999999999,0.54,0.084,3.1,56.6,0.8,12.1,0.09,2.3,24.8,3.2,57.6,0.6,13.5,0.08,2.3,25.5
3068,34.0,44.716666700000005,22.7,44.3666667,3.8154375,0.369052,0.090804,0.184054,0.10538,0.0916711,1533.0,11.3251693,18.9279819,14296.9162996,113.5,11.149000000000001,9.301,0.13699999999999998,0.05,0.389,0.048,0.02,0.084,0.28800000000000003,0.025571,0.161,0.002,0.589,0.212,0.635,0.006,0.45399999999999996,0.002,0.004,0.835,0.0004,0.28600000000000003,0.7929999999999999,0.013999999999999999,0.537,0.081,4.3,60.8,0.4,10.3,0.09,2.6,23.4,3.4,58.8,0.6,12.3,0.08,2.3,25.8
3069,45.0,41.5166667,21.6833333,41.3666667,3.8928726000000005,0.4080784,0.09136799999999999,0.186909,0.13350399999999998,0.0956586,1545.0,11.9643498,13.9573585,14192.467332799997,116.3,5.928999999999999,12.329,0.139,0.05,0.392,0.049,0.02,0.126,0.292,0.027127,0.162,0.002,0.5379999999999999,0.209,0.625,0.01,0.423,0.003,0.003,0.8420000000000001,0.0003,0.285,0.7929999999999999,0.015,0.544,0.085,4.2,55.6,0.4,10.4,0.09,2.2,24.9,5.1,57.9,0.6,7.3,0.09,2.5,23.1
3070,44.0,48.0166667,23.533333300000002,47.85,3.900463,0.398828,0.084036,0.1321085,0.11126,0.09200139999999998,1542.0,20.7931034,13.472164900000001,14282.7195467,113.1,0.335,21.054000000000002,0.085,0.05,0.429,0.048,0.02,0.115,0.20600000000000002,0.025391,0.149,0.002,0.552,0.213,0.672,0.011000000000000001,0.44,0.003,0.003,0.8540000000000001,0.0002,0.284,0.7879999999999999,0.016,0.53,0.085,3.5,59.3,0.5,11.0,0.1,2.3,26.3,3.6,57.1,0.6,10.3,0.13,2.2,26.4
3072,14.0,48.8833333,17.0666667,48.1833333,3.8198198,0.406148,0.08685599999999999,0.171493,0.11884000000000002,0.0921519,1598.0,10.9755274,9.4725451,13675.78125,113.4,13.005999999999998,3.9389999999999996,0.086,0.05,0.436,0.048,0.02,0.11,0.268,0.026223000000000003,0.154,0.002,0.546,0.214,0.642,0.01,0.451,0.002,0.003,0.86,0.0003,0.28600000000000003,0.792,0.015,0.5479999999999999,0.084,3.6,53.5,0.5,11.7,0.06,2.6,20.7,3.4,57.2,0.6,10.5,0.11,2.2,25.7
3076,36.0,61.533333299999995,31.7166667,61.35,4.755836599999999,0.392866,0.089112,0.12475150000000002,0.084483,0.090137,1491.0,7.7571647,8.3512423,14712.138728299999,112.6,8.451,7.936,0.054000000000000006,0.05,0.42100000000000004,0.038,0.02,0.077,0.195,0.026042000000000003,0.158,0.002,0.581,0.214,0.687,0.01,0.47200000000000003,0.003,0.003,0.85,0.0002,0.28800000000000003,0.79,0.013999999999999999,0.541,0.083,3.4,61.8,0.7,5.0,0.1,2.4,25.5,4.0,58.5,0.5,11.0,0.12,2.2,26.4
3097,15.0,46.3666667,21.3333333,46.05,2.7405972999999997,0.42827600000000005,0.097572,0.1815645,0.114446,0.0909984,1607.0,9.3644231,9.8909091,13702.5,113.2,9.738999999999999,4.896,0.132,0.05,0.461,0.073,0.02,0.099,0.284,0.026042000000000003,0.17300000000000001,0.002,0.544,0.20600000000000002,0.626,0.009000000000000001,0.436,0.002,0.004,0.833,0.0004,0.287,0.782,0.013999999999999999,0.5539999999999999,0.083,3.6,51.0,0.6,13.2,0.1,2.2,23.7,4.1,57.6,0.4,8.7,0.07,2.2,26.1
3098,19.0,46.033333299999995,18.8166667,45.8666667,2.0,0.41537399999999997,0.099828,0.14714449999999998,0.099764,0.0912608,1577.0,10.145712,10.778122900000001,13491.231178,112.7,7.164,8.868,0.08,0.05,0.446,0.077,0.02,0.091,0.23,0.026439999999999998,0.177,0.002,0.534,0.204,0.653,0.009000000000000001,0.447,0.003,0.003,0.871,0.0003,0.28800000000000003,0.7829999999999999,0.015,0.542,0.084,3.4,58.3,0.2,13.8,0.12,2.2,26.2,3.2,56.5,0.2,11.8,0.14,2.1,27.4
3099,23.0,57.85,19.4833333,57.6833333,2.0,0.44542600000000004,0.11449200000000001,0.210963,0.132306,0.0914539,1584.0,8.903661999999999,9.7849094,13457.656116299999,113.5,7.024,11.095,0.14300000000000002,0.05,0.478,0.06,0.02,0.114,0.33,0.025571,0.203,0.001,0.527,0.19,0.606,0.011000000000000001,0.41,0.002,0.003,0.8590000000000001,0.0002,0.28800000000000003,0.792,0.013999999999999999,0.5379999999999999,0.084,3.4,50.9,0.6,17.7,0.27,1.9,26.5,4.8,56.7,0.3,14.1,0.14,2.3,24.8
3100,42.0,48.7333333,21.6666667,48.3666667,2.7386125,0.467322,0.124644,0.190857,0.130882,0.0906709,1561.0,5.9079169,5.2788599000000005,13666.1538462,112.5,7.421,1.8519999999999999,0.08,0.05,0.504,0.048,0.02,0.12,0.298,0.026476,0.221,0.001,0.504,0.18100000000000002,0.614,0.008,0.42100000000000004,0.003,0.003,0.861,0.0002,0.287,0.789,0.012,0.546,0.08199999999999999,3.6,52.0,0.6,16.3,0.4,2.0,25.8,4.0,56.8,0.7,9.5,0.17,2.1,26.5
3101,49.0,53.05,24.8666667,52.9,3.3803857,0.450408,0.12351600000000001,0.19893,0.107885,0.0936434,1541.0,9.5181818,9.592820800000002,13960.8579088,114.8,7.678,8.908,0.081,0.05,0.483,0.049,0.02,0.081,0.311,0.02568,0.21900000000000006,0.002,0.527,0.187,0.619,0.011000000000000001,0.44799999999999995,0.002,0.003,0.866,0.0002,0.29,0.789,0.017,0.525,0.084,3.6,52.5,0.5,13.2,0.12,2.1,25.0,3.8,55.5,0.4,10.6,0.14,2.2,25.6
3102,57.0,45.216666700000005,21.8333333,45.05,3.5802935,0.454032,0.124644,0.206346,0.12961,0.093157,1537.0,11.4071217,15.8618449,14045.4961832,115.5,6.407,14.377,0.102,0.05,0.48700000000000004,0.045,0.02,0.111,0.322,0.023184,0.221,0.001,0.514,0.188,0.622,0.011000000000000001,0.423,0.002,0.003,0.865,0.0003,0.287,0.79,0.02,0.541,0.083,3.8,53.9,1.1,11.7,0.1,2.1,26.2,4.2,58.0,0.4,10.0,0.12,2.2,26.5
3103,30.0,48.2,22.1666667,47.8833333,3.3925,0.434138,0.120696,0.208918,0.13163,0.09498,1540.0,10.1289617,14.082352900000002,13498.646616499998,112.6,13.902000000000001,2.793,0.129,0.138,0.387,0.043,0.02,0.113,0.326,0.023257,0.214,0.001,0.512,0.187,0.601,0.011000000000000001,0.41600000000000004,0.002,0.003,0.87,0.0007,0.289,0.787,0.015,0.5379999999999999,0.083,3.4,53.0,0.8,12.9,0.16,2.0,26.5,4.0,56.4,0.6,8.3,0.12,2.2,25.7
3104,34.0,51.8833333,23.9833333,51.8833333,3.3838015,0.445842,0.107724,0.153748,0.15385,0.0900062,1533.0,14.936512699999998,16.3299384,13634.468380799999,112.9,11.136,16.212,0.059000000000000004,0.05,0.48200000000000004,0.039,0.02,0.17,0.23800000000000002,0.02351,0.191,0.001,0.511,0.198,0.648,0.011000000000000001,0.39899999999999997,0.004,0.003,0.853,0.0003,0.29100000000000004,0.7929999999999999,0.019,0.545,0.086,3.7,52.0,0.6,14.8,0.62,2.0,26.2,4.3,56.1,0.4,11.5,0.14,2.2,24.9
3105,42.0,45.7,29.0,45.3666667,4.716204900000001,0.432692,0.099264,0.186288,0.13787,0.08981439999999999,1511.0,8.833988,10.5011719,14253.103448299998,112.6,5.747000000000001,8.961,0.188,0.05,0.466,0.044000000000000004,0.02,0.132,0.29,0.023003,0.17600000000000002,0.001,0.528,0.207,0.637,0.01,0.441,0.003,0.003,0.858,0.0005,0.28800000000000003,0.792,0.016,0.539,0.083,3.4,47.3,1.4,9.1,0.13,2.1,22.8,3.9,56.8,0.7,8.6,0.15,2.1,26.5
3106,42.0,44.716666700000005,21.2333333,44.55,3.1325967,0.47093199999999996,0.104904,0.191418,0.14125,0.0926622,1534.0,8.4784346,11.447606,13153.8461538,114.5,5.657,9.298,0.175,0.05,0.512,0.048,0.02,0.135,0.298,0.024703,0.18600000000000003,0.001,0.504,0.198,0.616,0.009000000000000001,0.41700000000000004,0.003,0.003,0.8640000000000001,0.0004,0.28600000000000003,0.784,0.015,0.537,0.083,4.0,51.5,0.8,13.2,0.18,2.0,25.5,4.1,57.2,0.6,9.8,0.14,2.2,26.3
3107,38.0,50.3833333,25.3333333,50.2333333,3.2570153,0.474078,0.126336,0.218746,0.17764000000000002,0.09264249999999999,1565.0,9.7541502,16.3173421,13256.0526316,113.9,5.484,18.008,0.344,0.05,0.511,0.043,0.02,0.179,0.34,0.023727,0.22399999999999998,0.001,0.506,0.183,0.602,0.01,0.387,0.002,0.003,0.863,0.0006,0.29,0.7929999999999999,0.018000000000000002,0.54,0.086,5.4,47.8,1.2,19.8,0.44,1.9,25.4,4.0,56.8,0.6,8.7,0.13,2.1,26.6
3108,45.0,47.05,22.7,46.7333333,3.3767989999999997,0.44342600000000004,0.11449200000000001,0.199686,0.143525,0.0924956,1544.0,10.1311621,8.385547099999998,12592.0704846,113.6,7.604,6.769,0.207,0.05,0.47600000000000003,0.042,0.02,0.135,0.311,0.023257,0.203,0.002,0.527,0.19399999999999998,0.618,0.012,0.424,0.002,0.003,0.867,0.0005,0.28300000000000003,0.7809999999999999,0.016,0.537,0.083,3.6,51.5,0.8,13.9,0.18,2.0,25.4,3.9,55.6,0.7,9.1,0.17,2.1,26.5
3109,49.0,47.2333333,24.216666699999998,47.0666667,3.6034232000000004,0.398894,0.08290800000000001,0.11346800000000001,0.073215,0.0927234,1536.0,11.1318801,17.7852154,13802.890571200001,115.4,6.809,16.975,0.066,0.05,0.43,0.044000000000000004,0.02,0.064,0.177,0.023184,0.147,0.002,0.562,0.221,0.698,0.009000000000000001,0.46399999999999997,0.003,0.003,0.863,0.0002,0.289,0.7909999999999999,0.016,0.528,0.084,3.7,46.8,0.6,9.1,0.09,2.4,19.8,3.8,57.6,0.7,8.9,0.14,2.1,27.2
3110,53.0,44.716666700000005,22.1833333,44.55,2.9717949,0.429036,0.11731199999999999,0.191752,0.09738,0.0906512,1551.0,9.134491699999998,14.4680823,13245.078888099999,111.8,5.841,12.113,0.168,0.05,0.45799999999999996,0.046,0.02,0.068,0.3,0.022352,0.20800000000000002,0.002,0.527,0.19,0.625,0.01,0.45399999999999996,0.002,0.003,0.873,0.0002,0.29100000000000004,0.7929999999999999,0.015,0.5429999999999999,0.084,3.6,50.5,0.8,11.3,0.09,2.0,24.8,4.0,57.5,0.6,10.9,0.12,2.2,26.5
3111,34.0,50.3833333,19.6666667,50.216666700000005,2.0,0.44485399999999997,0.10828800000000001,0.196128,0.12483,0.0926773,1556.0,10.815164300000001,13.578095999999999,12847.118644099999,114.7,7.132000000000001,13.431,0.141,0.05,0.479,0.043,0.02,0.10800000000000001,0.306,0.02351,0.192,0.002,0.53,0.19899999999999998,0.619,0.01,0.43700000000000006,0.002,0.003,0.875,0.0002,0.289,0.789,0.017,0.547,0.084,3.8,45.8,0.3,12.5,0.07,2.0,22.9,4.0,57.6,0.4,11.9,0.14,2.2,26.4
3112,40.0,46.533333299999995,21.5,46.3666667,3.5489819,0.438546,0.12013199999999999,0.223874,0.12130999999999999,0.09308689999999999,1542.0,11.7171662,13.950963,13981.3953488,115.3,7.167000000000001,12.675999999999998,0.19899999999999998,0.05,0.46799999999999997,0.0,0.02,0.091,0.35,0.024052,0.213,0.002,0.527,0.188,0.598,0.01,0.429,0.003,0.003,0.8590000000000001,0.0003,0.289,0.7909999999999999,0.016,0.542,0.084,4.3,52.7,0.5,14.8,0.08,2.0,25.7,4.4,55.8,0.6,11.1,0.07,2.1,26.9
3113,46.0,44.2,22.033333300000002,44.033333299999995,3.6703412,0.383056,0.077832,0.14843399999999998,0.08217999999999999,0.0902375,1547.0,10.519712,14.921363000000001,13517.7004539,111.9,6.492999999999999,12.65,0.0,0.05,0.41,0.063,0.02,0.063,0.23199999999999998,0.022895,0.138,0.002,0.557,0.222,0.6659999999999999,0.009000000000000001,0.469,0.003,0.003,0.877,0.0002,0.28800000000000003,0.7929999999999999,0.015,0.54,0.084,3.7,55.3,0.6,9.9,0.07,2.2,25.2,4.6,56.8,0.6,11.2,0.07,2.1,26.5
3114,51.0,44.1833333,20.8166667,44.0166667,2.9542484,0.35493,0.06486,0.086882,0.071805,0.0916342,1553.0,9.9461338,9.338255,12979.023218600001,112.9,6.3599999999999985,7.73,0.0,0.05,0.38,0.073,0.02,0.073,0.135,0.023908000000000002,0.115,0.002,0.575,0.231,0.713,0.009000000000000001,0.473,0.003,0.003,0.863,0.0004,0.28800000000000003,0.792,0.013000000000000001,0.546,0.084,4.3,58.1,0.8,11.2,0.08,2.4,23.8,4.5,55.1,0.6,11.1,0.08,2.2,26.6
3115,59.0,42.2333333,18.0666667,39.9,3.9012402,0.35552399999999995,0.080088,0.137782,0.05694,0.0896839,1523.0,8.828731300000001,11.7778286,13483.394833899998,111.2,5.257999999999999,8.588,0.0,0.05,0.376,0.057999999999999996,0.02,0.028999999999999998,0.21600000000000003,0.023219999999999998,0.142,0.002,0.5870000000000001,0.22,0.6679999999999999,0.009000000000000001,0.484,0.003,0.003,0.87,0.0002,0.289,0.789,0.015,0.5479999999999999,0.084,5.0,57.8,1.2,7.8,0.18,2.2,25.8,4.0,60.0,0.6,6.8,0.08,2.3,26.3
3116,39.0,43.6833333,19.8666667,43.5166667,2.0,0.47028400000000004,0.11956800000000001,0.205262,0.10831500000000001,0.0922668,1558.0,8.7828261,8.0843806,11706.0402685,113.2,4.489,7.505,0.065,0.05,0.508,0.057999999999999996,0.02,0.079,0.321,0.023365,0.212,0.001,0.48700000000000004,0.182,0.606,0.011000000000000001,0.429,0.002,0.003,0.867,0.0002,0.287,0.789,0.013999999999999999,0.539,0.084,3.6,52.7,0.3,12.4,0.09,2.1,25.4,4.1,53.3,0.4,10.4,0.07,2.2,26.0
3139,6.0,45.033333299999995,21.35,44.5166667,3.7281896,0.3983288,0.07896,0.11763399999999999,0.090765,0.09240570000000001,1601.0,13.2253747,10.0204545,13880.093676800001,110.4,13.725,4.409,0.228,0.05,0.384,0.048,0.02,0.08900000000000001,0.183,0.025246,0.14,0.002,0.536,0.21899999999999997,0.6920000000000001,0.009000000000000001,0.47,0.003,0.004,0.8640000000000001,0.0002,0.28800000000000003,0.8009999999999999,0.013000000000000001,0.541,0.086,4.0,56.0,0.3,11.4,0.07,2.4,23.2,3.8,57.1,0.6,10.7,0.13,2.2,26.6
3140,6.0,44.05,18.2333333,43.5666667,2.3031387000000003,0.44952200000000003,0.090804,0.193878,0.13799,0.0930731,1593.0,14.703401399999999,17.3185012,12270.932358299999,114.3,10.807,12.325,0.212,0.05,0.488,0.039,0.02,0.129,0.302,0.024993,0.161,0.002,0.512,0.21,0.632,0.01,0.431,0.003,0.003,0.86,0.0005,0.28800000000000003,0.8059999999999999,0.016,0.547,0.081,4.0,53.7,0.2,14.2,0.13,2.0,26.9,3.9,55.6,0.6,10.2,0.12,2.2,25.4
3141,10.0,47.3833333,22.8166667,46.3833333,3.3077348,0.44186000000000003,0.07896,0.159352,0.11996,0.0915877,1567.0,11.1313808,12.5542823,13726.807888999998,112.70000000000002,11.824000000000002,5.904,0.239,0.05,0.48200000000000004,0.044000000000000004,0.02,0.11599999999999999,0.248,0.024957,0.14,0.001,0.519,0.222,0.645,0.009000000000000001,0.434,0.002,0.003,0.871,0.0002,0.289,0.7979999999999999,0.015,0.547,0.084,3.5,50.8,1.2,18.5,0.5,2.0,25.3,3.7,47.1,0.5,15.2,0.09,2.0,23.6
3142,15.0,49.3833333,20.3333333,49.216666700000005,2.7758242,0.43727200000000005,0.10208400000000001,0.189684,0.11912,0.09243639999999999,1573.0,11.503900999999999,15.885455499999999,13753.770491799998,113.5,6.7170000000000005,16.565,0.084,0.05,0.47100000000000003,0.046,0.02,0.102,0.29600000000000004,0.023727,0.18100000000000002,0.001,0.5329999999999999,0.19699999999999998,0.615,0.01,0.43200000000000005,0.002,0.003,0.858,0.0004,0.287,0.7909999999999999,0.017,0.55,0.085,3.8,54.1,0.5,17.5,0.12,2.1,25.3,4.6,47.5,0.5,10.1,0.1,2.2,21.7
3143,26.0,48.2333333,24.5166667,45.05,3.3807316,0.458084,0.133668,0.242984,0.18759,0.0905966,1535.0,12.263877599999999,14.3358289,13518.966689300001,111.4,6.6770000000000005,13.404000000000002,0.312,0.05,0.489,0.038,0.02,0.184,0.37799999999999995,0.023076,0.237,0.001,0.507,0.172,0.56,0.01,0.368,0.002,0.002,0.8640000000000001,0.0004,0.289,0.7879999999999999,0.016,0.542,0.085,3.0,46.4,1.4,14.5,1.0,1.6,28.2,5.0,47.9,0.6,10.0,0.1,2.1,23.0
3144,28.0,44.6666667,19.8333333,44.5,2.7843666000000002,0.41352,0.10998,0.170072,0.08879,0.0914503,1552.0,10.6941917,16.7868932,13020.5042017,113.7,8.49,11.527000000000001,0.051,0.05,0.441,0.04,0.02,0.064,0.266,0.022786,0.195,0.002,0.5329999999999999,0.19699999999999998,0.6459999999999999,0.008,0.461,0.002,0.003,0.873,0.0004,0.289,0.7879999999999999,0.015,0.545,0.083,4.1,50.6,0.4,9.0,0.06,2.6,19.5,4.2,50.2,0.6,9.3,0.08,2.6,19.5
3145,33.0,43.216666700000005,17.533333300000002,43.05,3.4855072,0.361834,0.09700800000000001,0.028613999999999997,0.0374,0.092001,1549.0,12.2277778,13.7260745,13612.9277567,113.5,6.603,11.975999999999999,0.0,0.05,0.385,0.043,0.02,0.045,0.044000000000000004,0.024052,0.172,0.002,0.5770000000000001,0.205,0.762,0.009000000000000001,0.493,0.003,0.003,0.8859999999999999,0.0002,0.28800000000000003,0.785,0.013999999999999999,0.536,0.083,3.1,40.0,0.5,6.6,0.08,2.7,14.7,4.9,52.9,0.7,6.2,0.07,2.6,20.6
3146,31.0,47.2,15.316666699999999,47.033333299999995,2.5982640999999997,0.408472,0.110544,0.084576,0.082325,0.0898085,1574.0,9.5969104,11.030744199999999,13142.5462459,111.5,5.1770000000000005,11.282,0.21,0.05,0.43799999999999994,0.068,0.02,0.09,0.131,0.022786,0.196,0.002,0.527,0.191,0.711,0.01,0.451,0.003,0.003,0.875,0.0002,0.28600000000000003,0.7859999999999999,0.016,0.532,0.083,3.2,47.8,0.3,13.7,0.08,2.1,22.4,3.8,59.6,0.3,12.8,0.05,2.5,23.6
3147,37.0,46.35,22.3666667,46.35,3.3574513999999995,0.370962,0.104904,0.12747999999999998,0.0482,0.08843960000000001,1549.0,18.504851199999997,17.930315300000004,13635.4694486,110.6,12.609000000000002,15.953,0.044000000000000004,0.05,0.391,0.044000000000000004,0.02,0.02,0.2,0.021918,0.18600000000000003,0.002,0.557,0.19899999999999998,0.6759999999999999,0.009000000000000001,0.485,0.003,0.003,0.871,0.0002,0.29,0.7909999999999999,0.013999999999999999,0.532,0.083,3.7,51.1,0.5,9.2,0.07,2.6,20.0,4.5,59.7,0.3,10.3,0.06,2.5,23.5
3148,41.0,46.8666667,21.3666667,46.7,3.4842428999999995,0.40815999999999997,0.05602000000000001,0.09689,0.06668500000000001,0.08980439999999999,1538.0,10.594234599999998,12.9769317,14015.2886115,111.9,5.921,12.876,0.073,0.05,0.447,0.044000000000000004,0.02,0.061,0.151,0.023184,0.098,0.002,0.525,0.24,0.7070000000000001,0.009000000000000001,0.475,0.003,0.003,0.862,0.0002,0.287,0.7909999999999999,0.013999999999999999,0.5429999999999999,0.083,3.5,58.7,0.2,12.4,0.05,2.2,26.5,4.1,60.3,0.4,6.5,0.07,2.2,27.1
3149,42.0,43.55,17.7,43.3833333,2.4418696,0.445759,0.066218,0.091438,0.048125,0.0911189,1559.0,9.1047785,15.689906299999999,12938.9830508,113.2,5.822,12.565,0.049,0.05,0.49200000000000005,0.038,0.02,0.035,0.14300000000000002,0.022823,0.113,0.002,0.494,0.233,0.7040000000000001,0.008,0.48200000000000004,0.002,0.003,0.856,0.0001,0.28600000000000003,0.782,0.015,0.529,0.08199999999999999,3.8,48.6,0.5,6.1,0.08,2.6,18.8,4.4,49.6,0.7,6.6,0.08,2.6,18.9
3150,47.0,45.8166667,16.5,45.65,2.516565,0.515642,0.113684,0.194828,0.12315999999999999,0.09067330000000001,1558.0,9.3282627,16.7919075,13592.7272727,112.6,5.996,14.525,0.125,0.05,0.5660000000000001,0.038,0.02,0.106,0.304,0.022859,0.19399999999999998,0.002,0.467,0.19399999999999998,0.624,0.008,0.43799999999999994,0.002,0.003,0.848,0.0003,0.28600000000000003,0.7879999999999999,0.017,0.55,0.083,3.4,44.3,0.5,11.8,0.14,2.1,20.8,4.4,48.8,0.3,8.9,0.06,2.3,21.4
3151,51.0,49.2666667,17.3833333,49.1,2.4566639,0.456013,0.088486,0.11167200000000001,0.07797,0.090232,1552.0,10.772770699999999,13.6684663,13254.074784299999,110.7,7.517,12.799000000000001,0.039,0.05,0.5,0.044000000000000004,0.02,0.07200000000000001,0.174,0.024233,0.151,0.002,0.48200000000000004,0.212,0.685,0.008,0.467,0.002,0.003,0.855,0.0002,0.287,0.79,0.02,0.547,0.085,3.0,57.1,0.2,16.5,0.08,2.2,26.2,3.8,48.9,0.3,10.8,0.07,2.2,21.8
3152,34.0,46.033333299999995,16.7,45.8666667,3.0,0.54481,0.09376,0.15634,0.127005,0.0916805,1570.0,13.372346100000001,22.0191781,12959.2814371,113.4,8.328,19.646,0.243,0.05,0.607,0.039,0.02,0.128,0.243,0.023184,0.16,0.001,0.423,0.21100000000000002,0.647,0.013000000000000001,0.425,0.002,0.003,0.8590000000000001,0.0002,0.28800000000000003,0.79,0.021,0.541,0.083,4.1,51.6,0.3,18.3,0.27,2.0,25.7,4.8,55.4,0.4,12.8,0.12,2.2,24.8
3153,38.0,44.8333333,18.2666667,44.6666667,3.0,0.509985,0.10840999999999999,0.16713,0.099135,0.0916836,1565.0,10.8414,16.785269500000002,13128.8321168,112.7,6.023,15.573,0.233,0.05,0.561,0.039,0.02,0.081,0.261,0.023257,0.185,0.002,0.45299999999999996,0.19899999999999998,0.642,0.012,0.444,0.002,0.003,0.871,0.0002,0.28800000000000003,0.79,0.019,0.54,0.084,4.1,53.4,0.3,15.4,0.13,2.0,26.1,4.8,55.4,0.4,12.4,0.09,2.2,25.3
3154,43.0,49.5166667,26.7833333,49.35,4.0753525,0.443046,0.089072,0.082366,0.037755000000000004,0.09135030000000001,1521.0,11.4545455,14.8778076,14254.387056600002,113.8,7.0,15.382,0.052000000000000005,0.05,0.485,0.055,0.02,0.023,0.129,0.022823,0.15200000000000002,0.002,0.5,0.22,0.7170000000000001,0.012,0.5,0.003,0.004,0.852,0.0003,0.293,0.792,0.021,0.5489999999999999,0.083,3.9,59.6,0.9,9.0,0.08,2.6,22.5,4.9,61.7,1.0,4.6,0.1,2.7,23.0
3155,55.0,46.5,20.6666667,46.3333333,2.8325817000000004,0.47276599999999996,0.059772000000000006,0.0007700000000000001,0.0363,0.0904789,1549.0,13.451811,14.4250331,13090.645161299999,112.5,9.491,12.100999999999999,0.105,0.05,0.53,0.086,0.02,0.055,0.0,0.023076,0.102,0.002,0.48100000000000004,0.23800000000000002,0.78,0.013000000000000001,0.496,0.003,0.003,0.8590000000000001,0.0002,0.287,0.7829999999999999,0.017,0.5479999999999999,0.084,3.3,51.7,0.7,11.7,0.16,2.7,19.4,5.0,61.9,0.5,6.3,0.06,2.7,22.6
3156,57.0,41.85,14.833333300000001,41.5,3.0,0.47466,0.04688,0.067886,0.070515,0.0897836,1581.0,11.3245383,9.6874839,12802.247191,111.7,10.73,4.171,0.081,0.05,0.532,0.073,0.02,0.079,0.105,0.022606,0.08,0.002,0.474,0.248,0.726,0.012,0.47200000000000003,0.003,0.003,0.841,0.0002,0.287,0.7859999999999999,0.017,0.541,0.084,3.2,50.8,0.4,12.9,0.13,2.4,21.0,3.8,56.4,0.3,12.0,0.07,2.3,24.9
3212,10.0,46.533333299999995,26.1666667,46.3666667,3.1414944,0.533454,0.104308,0.179773,0.093889,0.09485239999999999,1566.0,13.5689095,14.5649277,13714.394904499999,117.7,3.2489999999999997,18.457,0.064,0.05,0.59,0.037000000000000005,0.02,0.063,0.289,0.02351,0.17800000000000002,0.002,0.44299999999999995,0.20199999999999999,0.642,0.011000000000000001,0.451,0.003,0.003,0.878,0.0002,0.28600000000000003,0.79,0.019,0.5379999999999999,0.08,4.1,41.9,1.2,11.2,0.16,2.7,15.8,5.1,50.7,0.3,13.2,0.13,2.2,23.3
