;МАРКА;ПРОФИЛЬ;t вып-обр;t обработка;t под током;t продувка;ПСН гр.;чист расход C;чист расход Cr;чист расход Mn;чист расход Si;чист расход V;температура первая;температура последняя;Ar (интенс.);эл. энергия (интенс.);произв жидкая сталь;произв количество обработок;расход газ Ar;сыпуч известь РП;сыпуч кокс пыль УСТК;сыпуч  кокс. мелочь КМ1;сыпуч  шпат плав.;ферспл CaC2;ферспл  FeV-80;ферспл  Mn5Si65Al0.5;ферспл SiMn18;ферспл  фх850А;эл. энергия;химсталь первый Al_1;химсталь первый C_1;химсталь первый Cr_1;химсталь первый Cu_1;химсталь первый Mn_1;химсталь первый Mo_1;химсталь первый N_1;химсталь первый Ni_1;химсталь первый P_1;химсталь первый S_1;химсталь первый Si_1;химсталь первый Ti_1;химсталь первый V_1;химсталь последний Al;химсталь последний C;химсталь последний Ca;химсталь последний Cr;химсталь последний Cu;химсталь последний Mn;химсталь последний Mo;химсталь последний N;химсталь последний Ni;химсталь последний P;химсталь последний S;химсталь последний Si;химсталь последний Ti;химсталь последний V;химшлак первый Al2O3_1;химшлак первый CaO_1;химшлак первый FeO_1;химшлак первый MgO_1;химшлак первый MnO_1;химшлак первый R_1;химшлак первый SiO2_1;химшлак последний Al2O3;химшлак последний CaO;химшлак последний FeO;химшлак последний MgO;химшлак последний MnO;химшлак последний R;химшлак последний SiO2
4203;Э76ХФ;Р65;24,0;41,55;16,55;41,55;2,99082745;0,4669874;0,172536;0,184185;0,171774;0,0397754;1580,0;1575,0;11,8888799;11738,9728097;117,2;1,0;16,334;0,07400000000000001;0,05;0,48100000000000004;0,038;0,02;0,049769;0,18899999999999997;0,285;0,312;3238,0;0,001;0,429;0,272;0,098;0,637;0,006;0,012;0,07400000000000001;0,006;0,021;0,435;0,002;0,002;0,003;0,7659999999999999;0,0003;0,42100000000000004;0,09699999999999999;0,797;0,006;0,013000000000000001;0,073;0,006999999999999999;0,015;0,564;0,003;0,037000000000000005;4,9;60,5;0,3;8,5;0,1;2,6;22,9;5,4;57,2;0,6;8,7;0,14;2,3;24,8
4204;Э90ХАФ;Р65;30,0;44,2;30,316666700000003;44,033333299999995;4,2998197;0,25303000000000003;0,111706;0,10355299999999999;0,080913;0,0917303;1533,0;1614,0;7,4962406;14350,522265000001;113,1;1,0;4,985;0,06;0,05;0,244;0,055;0,02;0,100188;0,08199999999999999;0,161;0,20199999999999999;7251,0;0,003;0,6859999999999999;0,19899999999999998;0,107;0,715;0,012;0,009000000000000001;0,08800000000000001;0,008;0,016;0,478;0,003;0,003;0,004;0,847;0,0007;0,294;0,107;0,802;0,012;0,016;0,08900000000000001;0,008;0,013000000000000001;0,5529999999999999;0,004;0,086;4,5;62,0;0,4;7,8;0,09;2,7;23,2;5,0;62,6;0,7;3,9;0,1;2,8;22,6
4205;Э90ХАФ;Р65;31,0;40,8666667;19,8166667;40,533333299999995;3,0;0,5427545;0,120554;0,144232;0,117726;0,09262619999999999;1593,0;1591,0;18,595945899999997;12486,4592094;113,6;1,0;15,29;0,052000000000000005;0,05;0,588;0,05;0,02;0,101309;0,122;0,22399999999999998;0,218;4124,0;0,002;0,444;0,193;0,11199999999999999;0,684;0,008;0,012;0,079;0,009000000000000001;0,021;0,44799999999999995;0,002;0,002;0,003;0,857;0,0003;0,295;0,111;0,81;0,008;0,017;0,078;0,009000000000000001;0,015;0,539;0,003;0,085;4,9;60,2;0,6;8,1;0,11;2,6;22,9;5,1;54,4;0,7;11,6;0,15;2,3;23,2
4207;Э90ХАФ;Р65;57,0;46,3833333;24,966666699999998;46,2;4,1863765;0,5910181;0,134379;0,159431;0,142491;0,093481;1549,0;1588,0;15,007715099999999;13715,0867824;117,0;1,0;12,644;0,136;0,05;0,643;0,057;0,02;0,10369600000000001;0,154;0,247;0,243;5707,0;0,002;0,41700000000000004;0,185;0,11800000000000001;0,6729999999999999;0,008;0,01;0,084;0,008;0,023;0,433;0,002;0,002;0,003;0,883;0,0004;0,297;0,11699999999999999;0,804;0,008;0,018000000000000002;0,083;0,008;0,017;0,532;0,003;0,083;5,0;58,3;0,4;7,8;0,12;2,4;24,3;5,0;62,4;0,3;5,2;0,06;2,7;22,9
4208;Э90ХАФ;Р65;37,0;41,1833333;20,7;41,0166667;3,0403507;0,5801881;0,102305;0,126315;0,127089;0,092278;1580,0;1583,0;13,1901437;12698,550724600002;112,6;1,0;10,706;0,08800000000000001;0,05;0,637;0,05;0,02;0,102286;0,14400000000000002;0,195;0,185;4381,0;0,002;0,415;0,213;0,107;0,69;0,011000000000000001;0,009000000000000001;0,08900000000000001;0,008;0,02;0,43799999999999994;0,002;0,002;0,004;0,838;0,0004;0,3;0,106;0,8059999999999999;0,012;0,016;0,08900000000000001;0,009000000000000001;0,013999999999999999;0,5479999999999999;0,003;0,085;5,0;56,5;1,0;8,9;0,11;2,5;23,0;5,0;57,6;1,0;4,6;0,17;2,3;25,6
4209;Э90ХАФ;Р65;42,0;46,85;24,4;46,35;3,0403507;0,56186;0,131614;0,168726;0,138546;0,0908317;1565,0;1580,0;14,0810237;12990,9836066;114,30000009999999;1,0;16,201;0,228;0,05;0,619;0,04;0,02;0,101345;0,14400000000000002;0,262;0,23800000000000002;5283,0;0,002;0,418;0,182;0,122;0,639;0,012;0,012;0,10400000000000001;0,006999999999999999;0,019;0,424;0,002;0,002;0,004;0,845;0,0005;0,29100000000000004;0,12;0,794;0,012;0,017;0,10300000000000001;0,008;0,013999999999999999;0,534;0,003;0,083;4,9;53,3;0,5;11,7;0,15;2,3;23,6;5,4;53,4;0,5;12,2;0,17;2,2;24,1
4210;Э90ХАФ;Р65;48,0;43,033333299999995;21,5;42,716666700000005;3,0403507;0,529485;0,118895;0,077374;0,107412;0,0934694;1543,0;1587,0;17,186714499999997;12990,6976744;115,1;1,0;15,955;0,077;0,05;0,585;0,038;0,02;0,103841;0,134;0,11800000000000001;0,215;4655,0;0,002;0,45;0,192;0,12;0,723;0,009000000000000001;0,011000000000000001;0,099;0,009000000000000001;0,021;0,46399999999999997;0,002;0,003;0,004;0,84;0,0003;0,295;0,12300000000000001;0,79;0,01;0,015;0,099;0,011000000000000001;0,017;0,562;0,003;0,086;4,3;45,6;0,4;11,3;0,12;2,4;19,1;5,6;55,0;0,6;9,4;0,11;2,3;24,0
4211;Э90ХАФ;Р65;47,0;52,2;24,2666667;51,8666667;3,0403507;0,556625;0,116683;0,126408;0,10968299999999999;0,0939285;1536,0;1579,0;12,7252468;12775,549450499999;114,4;1,0;15,037;0,154;0,05;0,617;0,039;0,02;0,10423900000000001;0,11699999999999999;0,196;0,21100000000000002;5167,0;0,002;0,431;0,196;0,121;0,675;0,009000000000000001;0,01;0,084;0,009000000000000001;0,024;0,449;0,002;0,002;0,003;0,855;0,0003;0,295;0,12;0,787;0,01;0,013999999999999999;0,084;0,01;0,018000000000000002;0,534;0,003;0,087;4,9;56,5;0,8;11,8;0,17;2,3;24,6;5,4;53,0;0,8;11,3;0,15;2,3;22,9
4212;Э90ХАФ;Р65;28,0;43,533333299999995;25,15;43,1833333;3,0403507;0,578225;0,118895;0,133378;0,132225;0,0926431;1561,0;1591,0;14,988076800000002;11782,9025845;113,5;1,0;12,360999999999999;0,256;0,05;0,643;0,027000000000000003;0,02;0,10351600000000001;0,149;0,20600000000000002;0,215;4939,0;0,002;0,41600000000000004;0,195;0,114;0,67;0,011000000000000001;0,009000000000000001;0,084;0,009000000000000001;0,022000000000000002;0,439;0,001;0,002;0,003;0,867;0,0003;0,297;0,11599999999999999;0,787;0,011000000000000001;0,013999999999999999;0,084;0,01;0,018000000000000002;0,551;0,003;0,085;4,6;50,2;0,7;16,5;0,24;2,2;22,4;4,9;56,0;0,6;8,2;0,17;2,1;26,3
4213;Э90ХАФ;Р65;18,0;46,3666667;20,8666667;46,2;3,0403507;0,59642;0,141568;0,163389;0,148725;0,09292339999999999;1568,0;1573,0;13,9656836;12858,7859425;114,2;1,0;8,682;0,155;0,05;0,66;0,039;0,02;0,10290099999999999;0,162;0,253;0,256;4472,0;0,002;0,40399999999999997;0,17600000000000002;0,099;0,65;0,006999999999999999;0,01;0,064;0,008;0,021;0,433;0,001;0,003;0,003;0,848;0,0003;0,29600000000000004;0,098;0,7929999999999999;0,006999999999999999;0,016;0,064;0,009000000000000001;0,017;0,58;0,003;0,085;5,0;51,1;0,6;16,4;0,18;2,2;23,2;4,5;43,7;0,4;7,8;0,06;2,2;20,1
4214;Э90ХАФ;Р65;23,0;40,6833333;21,8333333;40,3833333;3,0403507;0,5808800000000001;0,11723599999999999;0,14773;0,10898699999999999;0,0938841;1566,0;1581,0;17,261331600000002;13056,1832061;114,7;1,0;14,979000000000001;0,156;0,05;0,6459999999999999;0,039;0,02;0,104203;0,107;0,23;0,212;4751,0;0,002;0,42200000000000004;0,19699999999999998;0,11900000000000001;0,657;0,006999999999999999;0,011000000000000001;0,075;0,008;0,023;0,449;0,002;0,002;0,003;0,836;0,0003;0,295;0,11800000000000001;0,804;0,008;0,016;0,075;0,009000000000000001;0,016;0,562;0,004;0,083;5,5;53,3;0,5;11,2;0,15;2,2;23,9;6,1;55,6;0,7;8,9;0,08;2,2;24,8
4215;Э90ХАФ;Р65;21,0;43,85;27,016666700000002;43,5;3,0403507;0,55697;0,144886;0,127567;0,086109;0,09172639999999999;1548,0;1578,0;15,9010932;12594,4478717;116,2;1,0;16,97;0,08800000000000001;0,05;0,612;0,051;0,02;0,10116499999999999;0,08;0,19899999999999998;0,262;5671,0;0,001;0,445;0,177;0,094;0,688;0,006;0,01;0,064;0,006999999999999999;0,022000000000000002;0,461;0,002;0,002;0,003;0,856;0,0003;0,298;0,095;0,8009999999999999;0,006999999999999999;0,016;0,065;0,008;0,013999999999999999;0,54;0,003;0,081;5,5;56,9;0,5;9,6;0,09;2,3;24,5;6,6;57,2;0,5;8,7;0,06;2,5;23,3
4216;Э90ХАФ;Р65;22,0;43,6833333;19,716666699999998;43,6833333;3,0403507;0,63263;0,142674;0,22766199999999998;0,177063;0,09355089999999999;1558,0;1584,0;21,4634223;12978,8672866;114,8;1,0;22,787;0,31;0,05;0,7020000000000001;0,038;0,02;0,10423900000000001;0,179;0,354;0,258;4265,0;0,002;0,396;0,174;0,111;0,589;0,006999999999999999;0,011000000000000001;0,073;0,006;0,023;0,392;0,001;0,002;0,003;0,8690000000000001;0,0005;0,295;0,111;0,789;0,006999999999999999;0,017;0,073;0,008;0,018000000000000002;0,547;0,003;0,08;5,0;50,5;0,9;12,5;0,41;2,0;25,0;5,0;54,7;0,6;9,8;0,16;2,1;25,7
4217;Э90ХАФ;Р65;38,0;43,0166667;23,0;42,6666667;3,0403507;0,6128509;0,134932;0,212247;0,141381;0,09304989999999999;1572,0;1575,0;14,0368159;12853,0434783;114,7;1,0;14,107000000000001;0,314;0,05;0,659;0,027999999999999997;0,02;0,10355199999999999;0,132;0,32899999999999996;0,244;4927,0;0,002;0,389;0,179;0,106;0,601;0,006999999999999999;0,009000000000000001;0,068;0,006999999999999999;0,023;0,42700000000000005;0,001;0,002;0,003;0,847;0,0004;0,294;0,10800000000000001;0,795;0,008;0,015;0,068;0,008;0,016;0,5539999999999999;0,003;0,086;4,4;50,4;0,6;14,3;0,53;2,0;25,2;5,1;55,5;0,4;14,0;0,17;2,2;25,2
4218;Э90ХАФ;Р65;44,0;42,35;22,8;42,35;4,0061038;0,553805;0,091245;0,13604000000000002;0,10233300000000001;0,09069769999999999;1521,0;1581,0;23,9956546;13963,1578947;115,5;1,0;23,929000000000002;0,158;0,05;0,618;0,055;0,02;0,100369;0,10300000000000001;0,21;0,165;5306,0;0,002;0,41100000000000003;0,218;0,10300000000000001;0,6679999999999999;0,006;0,008;0,07;0,008;0,021;0,446;0,002;0,003;0,003;0,8340000000000001;0,0003;0,295;0,10300000000000001;0,79;0,006999999999999999;0,013999999999999999;0,071;0,01;0,015;0,542;0,003;0,083;4,8;53,5;0,6;12,2;0,17;2,3;23,5;7,5;50,0;0,6;8,1;0,09;2,3;22,1
4219;Э90ХАФ;Р65;40,0;47,5166667;25,35;47,35;3,0403507;0,60775;0,111706;0,154582;0,10850699999999999;0,0935425;1554,0;1579,0;17,020060100000002;13254,4378698;115,1;1,0;17,299;0,16699999999999998;0,05;0,68;0,048;0,02;0,103913;0,105;0,239;0,20199999999999999;5600,0;0,002;0,41;0,201;0,11199999999999999;0,652;0,011000000000000001;0,01;0,08199999999999999;0,006999999999999999;0,02;0,44799999999999995;0,002;0,002;0,004;0,858;0,0003;0,294;0,11199999999999999;0,7959999999999999;0,011000000000000001;0,016;0,08199999999999999;0,008;0,016;0,5589999999999999;0,004;0,086;5,0;47,2;0,3;7,3;0,1;2,4;19,8;5,9;60,5;0,7;5,5;0,08;2,5;23,9
4220;Э90ХАФ;Р65;41,0;41,55;22,7;41,216666700000005;3,0;0,562175;0,097929;0,086516;0,097041;0,0935565;1530,0;1580,0;17,4003654;12980,6167401;114,8;1,0;15,873;0,134;0,05;0,629;0,039;0,02;0,10416700000000001;0,115;0,132;0,177;4911,0;0,002;0,429;0,213;0,12;0,713;0,008;0,009000000000000001;0,07400000000000001;0,009000000000000001;0,023;0,451;0,001;0,002;0,003;0,877;0,0005;0,295;0,11699999999999999;0,7909999999999999;0,008;0,015;0,07400000000000001;0,01;0,016;0,54;0,003;0,085;5,0;52,7;0,4;13,7;0,28;2,3;23,1;5,5;53,8;0,4;11,5;0,08;2,3;23,3
4222;Э76ХФ;Р65;38,0;50,8833333;31,8333333;50,8833333;3,3682272000000006;0,37998000000000004;0,121208;0,090786;0,133035;0,038546699999999996;1540,0;1626,0;19,0890357;13646,0732984;113,4;1,0;32,111999999999995;0,27399999999999997;0,06;0,391;0,039;0,03;0,048286;0,16899999999999998;0,13699999999999998;0,218;7240,0;0,002;0,475;0,313;0,11800000000000001;0,721;0,006;0,009000000000000001;0,08;0,011000000000000001;0,023;0,47100000000000003;0,002;0,003;0,004;0,775;0,0006;0,42100000000000004;0,11800000000000001;0,795;0,006;0,01;0,08;0,012;0,013000000000000001;0,562;0,003;0,038;4,4;57,5;0,4;11,9;0,11;2,3;25,1;6,0;56,9;0,5;10,3;0,14;2,4;24,0
4223;Э76ХФ;Р65;31,0;50,8833333;30,1666667;50,8833333;2,0;0,41467;0,11453599999999999;0,135346;0,14154;0,039181400000000005;1561,0;1593,0;14,0707753;11846,187845299999;115,1;1,0;23,592;0,057;0,05;0,442;0,057999999999999996;0,02;0,049081;0,16399999999999998;0,207;0,20600000000000002;5956,0;0,002;0,434;0,32;0,111;0,677;0,006;0,01;0,075;0,008;0,021;0,45399999999999996;0,002;0,003;0,003;0,768;0,0004;0,42200000000000004;0,11;0,792;0,006;0,012;0,075;0,009000000000000001;0,017;0,56;0,003;0,038;5,8;59,3;0,4;10,3;0,15;2,7;22,3;4,5;52,3;0,5;7,6;0,12;2,1;25,5
4224;Э76ХФ;Р65;39,0;50,55;24,0666667;50,55;2,3654088;0,43673500000000004;0,138444;0,128268;0,137739;0,0402207;1580,0;1601,0;9,770326400000002;12941,551246500001;115,6;1,0;16,463;0,154;0,05;0,465;0,03;0,02;0,050383;0,161;0,196;0,249;5191,0;0,002;0,44299999999999995;0,305;0,136;0,6829999999999999;0,008;0,01;0,079;0,009000000000000001;0,019;0,462;0,002;0,003;0,003;0,7709999999999999;0,0004;0,42;0,136;0,7909999999999999;0,008;0,013000000000000001;0,079;0,01;0,015;0,575;0,004;0,04;5,4;56,3;0,5;8,1;0,13;2,6;21,8;5,3;59,2;0,6;5,2;0,11;2,5;23,6
4225;Э76ХФ;Р65;49,0;43,85;23,8333333;43,85;3,3903742999999995;0,441825;0,132884;0,16297999999999999;0,155274;0,0395574;1557,0;1592,0;13,567590300000003;13410,6293706;115,6;1,0;19,722;0,23399999999999999;0,05;0,47100000000000003;0,055999999999999994;0,02;0,049552;0,174;0,25;0,239;5327,0;0,002;0,431;0,304;0,132;0,66;0,006999999999999999;0,01;0,076;0,008;0,023;0,451;0,002;0,003;0,003;0,763;0,0003;0,41600000000000004;0,131;0,7909999999999999;0,006999999999999999;0,013000000000000001;0,077;0,009000000000000001;0,017;0,5660000000000001;0,003;0,038;5,0;47,8;0,7;9,4;0,14;2,2;21,8;4,9;49,0;0,6;8,6;0,11;2,3;21,0
4226;Э76ХФ;Р65;48,0;42,85;25,2;42,85;3,4046021;0,43495;0,123432;0,118718;0,13587;0,0404235;1529,0;1589,0;11,030787199999999;13469,047618999999;116,0;1,0;15,725;0,057;0,05;0,466;0,031;0,02;0,050637;0,162;0,18100000000000002;0,222;5657,0;0,002;0,44;0,317;0,124;0,687;0,006999999999999999;0,01;0,075;0,009000000000000001;0,02;0,45299999999999996;0,002;0,003;0,003;0,765;0,0003;0,423;0,126;0,792;0,008;0,013000000000000001;0,076;0,01;0,017;0,5720000000000001;0,004;0,037000000000000005;5,2;54,7;0,3;8,5;0,14;2,7;19,9;6,4;60,5;0,5;6,6;0,07;2,6;23,1
4228;Э76ХФ;Р65;16,0;46,0666667;21,033333300000002;46,0666667;2,6010296000000004;0,46411;0,10230399999999999;0,092696;0,161725;0,04001880000000001;1586,0;1583,0;14,2519824;12522,979397799998;116,5;1,0;21,568;0,17800000000000002;0,05;0,507;0,07400000000000001;0,02;0,05013;0,21100000000000002;0,14;0,184;4390,0;0,002;0,418;0,332;0,113;0,72;0,006999999999999999;0,011000000000000001;0,077;0,009000000000000001;0,026000000000000002;0,45299999999999996;0,002;0,003;0,003;0,77;0,0003;0,42100000000000004;0,11599999999999999;0,7979999999999999;0,008;0,012;0,078;0,01;0,015;0,562;0,003;0,037000000000000005;5,1;54,5;0,5;8,8;0,12;2,4;22,7;5,1;55,2;0,5;9,4;0,13;2,2;24,7
4229;Э76ХФ;Р65;21,0;43,7;22,7333333;43,7;2,7160313;0,38804;0,108976;0,087798;0,14286400000000002;0,039499099999999995;1543,0;1579,0;11,841887199999999;13022,287390000001;116,3;1,0;17,151;0,08900000000000001;0,05;0,41200000000000003;0,08;0,02;0,049479;0,184;0,133;0,196;4934,0;0,003;0,469;0,326;0,122;0,7190000000000001;0,008;0,011000000000000001;0,08199999999999999;0,009000000000000001;0,024;0,456;0,003;0,003;0,003;0,7559999999999999;0,0003;0,418;0,122;0,7879999999999999;0,008;0,013000000000000001;0,08199999999999999;0,01;0,019;0,58;0,004;0,037000000000000005;4,4;61,2;0,3;7,4;0,07;2,7;22,5;4,8;63,4;0,3;3,2;0,05;2,8;22,0
4230;Э76ХФ;Р65;22,0;42,35;17,0;42,35;2,3021466;0,43375;0,12232;0,111804;0,165455;0,040307800000000005;1574,0;1577,0;15,2783943;12155,2941176;115,7;1,0;21,568;0,196;0,05;0,465;0,039;0,02;0,050492;0,209;0,17;0,22;3444,0;0,002;0,43799999999999994;0,314;0,11699999999999999;0,6970000000000001;0,013000000000000001;0,01;0,079;0,009000000000000001;0,021;0,433;0,002;0,003;0,003;0,746;0,0004;0,42;0,12;0,7909999999999999;0,013000000000000001;0,013000000000000001;0,08;0,01;0,012;0,55;0,003;0,038;4,9;55,7;0,3;11,3;0,15;2,3;24,6;5,0;51,8;0,4;11,4;0,15;2,1;24,7
4231;Э76ХФ;Р65;22,0;42,533333299999995;22,0;42,533333299999995;2,8579909;0,41101000000000004;0,10786400000000002;0,10275999999999999;0,15851800000000002;0,0399038;1560,0;1582,0;15,670798600000001;12763,6363636;116,8;1,0;21,913;0,08800000000000001;0,05;0,44;0,083;0,02;0,049986;0,20199999999999999;0,156;0,19399999999999998;4680,0;0,003;0,455;0,327;0,12300000000000001;0,7070000000000001;0,011000000000000001;0,01;0,081;0,011000000000000001;0,023;0,44;0,003;0,003;0,004;0,764;0,0004;0,42100000000000004;0,122;0,802;0,011000000000000001;0,013000000000000001;0,081;0,012;0,016;0,578;0,004;0,038;5,2;57,2;0,3;8,5;0,16;2,6;22,2;5,6;62,8;0,5;4,7;0,1;2,7;22,9
4233;Э76ХФ;Р65;22,0;44,6833333;22,0166667;44,6833333;3,0;0,44659499999999996;0,127324;0,135122;0,159881;0,039533099999999995;1571,0;1587,0;14,2163677;12996,5177896;115,6;1,0;21,135;0,065;0,05;0,479;0,040999999999999995;0,02;0,049479;0,191;0,207;0,22899999999999998;4769,0;0,002;0,419;0,309;0,11900000000000001;0,6779999999999999;0,009000000000000001;0,01;0,079;0,008;0,022000000000000002;0,449;0,002;0,003;0,003;0,764;0,0003;0,42;0,11699999999999999;0,795;0,009000000000000001;0,013000000000000001;0,08;0,008;0,017;0,584;0,003;0,038;4,9;49,4;0,3;7,6;0,11;2,3;21,1;4,9;51,1;0,6;5,6;0,12;2,3;22,6
4234;Э76ХФ;Р65;24,0;47,5666667;20,0833333;47,5666667;2,0;0,46648999999999996;0,11898399999999999;0,113016;0,163171;0,0422034;1590,0;1590,0;16,001549800000003;12819,585062200002;116,2;1,0;25,238000000000003;0,10099999999999999;0,05;0,506;0,061;0,02;0,05280700000000001;0,205;0,172;0,214;4291,0;0,002;0,413;0,317;0,12300000000000001;0,6970000000000001;0,009000000000000001;0,01;0,086;0,009000000000000001;0,023;0,44;0,002;0,003;0,004;0,773;0,0005;0,41600000000000004;0,122;0,7959999999999999;0,009000000000000001;0,013000000000000001;0,086;0,01;0,013000000000000001;0,564;0,003;0,039;4,7;54,0;1,1;11,0;0,18;2,5;22,0;4,8;51,5;1,0;8,7;0,09;2,3;22,8
4235;Э76ХФ;Р65;33,0;42,2;17,85;42,2;4,0;0,47175500000000004;0,13733199999999998;0,139956;0,176122;0,0410469;1586,0;1581,0;13,672037900000001;13472,2689076;115,4;1,0;19,232;0,19899999999999998;0,05;0,508;0,039;0,02;0,05136;0,214;0,214;0,247;4008,0;0,002;0,405;0,3;0,11199999999999999;0,6609999999999999;0,009000000000000001;0,01;0,08199999999999999;0,006999999999999999;0,02;0,423;0,001;0,003;0,003;0,762;0,0003;0,42;0,111;0,79;0,009000000000000001;0,012;0,081;0,008;0,013999999999999999;0,57;0,003;0,039;4,3;53,9;0,8;12,6;0,63;2,1;25,2;6,6;56,1;0,9;7,0;0,18;2,3;24,6
4237;Э76ХФ;Р65;13,0;47,85;20,75;47,85;3,0;0,4705;0,15345599999999998;0,17496199999999998;0,130023;0,0396595;1578,0;1580,0;10,5615262;13200,0;116,8;1,0;16,608;0,128;0,05;0,502;0,06;0,02;0,049624;0,129;0,271;0,276;4565,0;0,002;0,40299999999999997;0,287;0,128;0,6409999999999999;0,009000000000000001;0,01;0,08900000000000001;0,006999999999999999;0,024;0,461;0,002;0,003;0,003;0,7609999999999999;0,0003;0,42;0,128;0,7909999999999999;0,01;0,012;0,09;0,008;0,017;0,562;0,003;0,038;4,8;54,1;0,7;9,9;0,13;2,4;22,4;6,2;58,0;0,6;7,1;0,12;2,3;25,2
4239;Э76ХФ;Р65;12,0;44,3666667;21,0833333;44,3666667;2,4657459;0,45026499999999997;0,13066;0,08077999999999999;0,141016;0,038618900000000005;1602,0;1590,0;10,6657955;12638,418972299998;113,6;1,0;15,418;0,3;0,05;0,485;0,08199999999999999;0,02;0,048322000000000004;0,184;0,122;0,235;4441,0;0,002;0,425;0,305;0,12;0,715;0,008;0,008;0,076;0,009000000000000001;0,022000000000000002;0,456;0,002;0,003;0,004;0,763;0,0003;0,409;0,11900000000000001;0,792;0,008;0,011000000000000001;0,077;0,01;0,011000000000000001;0,561;0,003;0,037000000000000005;5,9;53,0;0,8;11,4;0,11;2,3;23,2;5,9;55,6;0,8;7,0;0,13;2,2;25,1
4240;Э90ХАФ;Р65;17,0;43,0666667;24,1666667;42,5666667;3,7607897000000006;0,533675;0,11286800000000001;0,11420799999999999;0,108168;0,0929689;1587,0;1618,0;14,3338419;13235,5862069;113,8;1,0;11,482999999999999;0,125;0,05;0,59;0,05;0,02;0,103118;0,12;0,17600000000000002;0,203;5331,0;0,002;0,441;0,198;0,115;0,688;0,008;0,009000000000000001;0,07400000000000001;0,008;0,018000000000000002;0,45799999999999996;0,002;0,003;0,004;0,858;0,0005;0,295;0,113;0,792;0,008;0,016;0,07400000000000001;0,009000000000000001;0,011000000000000001;0,5479999999999999;0,003;0,086;4,7;53,6;0,4;12,6;0,13;2,4;22,8;4,0;49,7;0,5;9,7;0,13;2,3;21,5
4241;Э90ХАФ;Р65;23,0;49,8833333;25,6;49,55;3,9939832;0,5766100000000001;0,13344;0,169764;0,150781;0,0934844;1567,0;1600,0;16,2016416;14210,15625;116,3;1,0;19,739;0,166;0,05;0,637;0,086;0,02;0,104058;0,163;0,262;0,24;6063,0;0,002;0,40700000000000003;0,183;0,13;0,63;0,012;0,01;0,08199999999999999;0,008;0,023;0,418;0,001;0,003;0,004;0,848;0,0005;0,293;0,128;0,79;0,012;0,013999999999999999;0,081;0,009000000000000001;0,013000000000000001;0,5379999999999999;0,003;0,084;4,9;51,1;0,7;13,6;0,56;2,2;23,3;6,8;54,7;0,8;6,4;0,17;2,2;24,7
4242;Э90ХАФ;Р65;27,0;49,2;25,7;48,7;3,9075209;0,562775;0,12398800000000001;0,161676;0,13108;0,0916717;1558,0;1587,0;9,392667300000001;13440,4669261;114,9;1,0;11,386;0,15;0,05;0,622;0,049;0,02;0,102105;0,136;0,25;0,223;5757,0;0,002;0,415;0,191;0,11900000000000001;0,652;0,008;0,01;0,08900000000000001;0,008;0,023;0,452;0,002;0,003;0,003;0,866;0,0004;0,294;0,11699999999999999;0,794;0,009000000000000001;0,013999999999999999;0,08800000000000001;0,009000000000000001;0,015;0,5479999999999999;0,003;0,083;5,5;54,6;1,0;12,0;0,22;2,3;24,0;5,5;55,1;1,0;10,9;0,19;2,2;24,8
4243;Э90ХАФ;Р65;48,0;48,8666667;24,8166667;48,533333299999995;4,5362269;0,60502;0,132328;0,20278;0,15296700000000002;0,09250689999999999;1552,0;1593,0;11,9115427;14250,100738799998;115,9;1,0;14,992;0,16899999999999998;0,05;0,6709999999999999;0,038;0,02;0,102756;0,153;0,314;0,23800000000000002;5894,0;0,002;0,39399999999999996;0,18600000000000003;0,128;0,623;0,01;0,01;0,08;0,006999999999999999;0,026000000000000002;0,42100000000000004;0,002;0,003;0,003;0,856;0,0005;0,295;0,128;0,794;0,01;0,013999999999999999;0,08;0,008;0,019;0,544;0,003;0,083;5,5;51,4;0,8;14,4;0,23;2,1;24,4;5,1;56,2;0,6;9,3;0,18;2,2;25,7
4244;Э90ХАФ;Р65;53,0;44,9;22,5166667;44,5666667;3,6050781;0,55866;0,1112;0,14420999999999998;0,116719;0,091527;1555,0;1581,0;8,4880061;13848,408586200001;113,0;1,0;9,259;0,091;0,05;0,62;0,05;0,02;0,101924;0,121;0,223;0,2;5197,0;0,002;0,413;0,20199999999999999;0,13;0,6609999999999999;0,008;0,009000000000000001;0,083;0,009000000000000001;0,024;0,436;0,002;0,003;0,004;0,836;0,0004;0,297;0,127;0,789;0,008;0,015;0,08199999999999999;0,01;0,017;0,54;0,003;0,085;4,4;50,2;0,4;9,4;0,12;2,3;21,9;4,2;50,5;0,4;10,5;0,13;2,4;21,4
4245;Э90ХАФ;Р65;62,0;42,3666667;22,6666667;42,0833333;2,7360703999999996;0,57085;0,13344;0,192028;0,12800899999999998;0,0913742;1572,0;1581,0;16,1713071;12295,588235299998;114,0;1,0;16,908;0,142;0,05;0,629;0,049;0,02;0,101201;0,11900000000000001;0,298;0,24;4645,0;0,002;0,41;0,18;0,109;0,627;0,008;0,011000000000000001;0,075;0,006999999999999999;0,021;0,43;0,002;0,002;0,003;0,853;0,0003;0,293;0,107;0,799;0,008;0,015;0,07400000000000001;0,008;0,015;0,5529999999999999;0,003;0,085;4,9;52,5;0,3;12,8;0,14;2,2;23,6;4,8;54,9;0,4;13,9;0,13;2,4;23,4
